image_path,dataset,foreground_fraction,n_components,largest_component_fraction,sam_score
data\raw\riceleafbd\Brown Spot\311057508_913574306621065_7934301880931283898_n.jpg,riceleafbd,0.23704280006147227,1,0.23704280006147227,1.012535572052002
data\raw\riceleafbd\Brown Spot\311073757_672101004374904_1475839309996704675_n.jpg,riceleafbd,0.40258458203750824,1,0.40258458203750824,0.9909495115280151
data\raw\riceleafbd\Brown Spot\311124288_475510674646539_1867154576088742452_n.jpg,riceleafbd,0.22780735596707818,1,0.22780735596707818,1.006258487701416
data\raw\riceleafbd\Brown Spot\311130886_426783756282010_6214404032701960436_n.jpg,riceleafbd,0.9965957590949123,1,0.9965957590949123,0.9915722608566284
data\raw\riceleafbd\Brown Spot\311140425_1168751807079842_3950150907155685313_n.jpg,riceleafbd,0.3129292162321775,1,0.3129292162321775,1.0098870992660522
data\raw\riceleafbd\Brown Spot\311161314_829598394755680_4737991771902303326_n.jpg,riceleafbd,0.5401499659168371,1,0.5401499659168371,0.9965280294418335
data\raw\riceleafbd\Brown Spot\311202622_681717036612752_636487386220260721_n.jpg,riceleafbd,0.2811944564538598,1,0.2811944564538598,0.9936075210571289
data\raw\riceleafbd\Brown Spot\311213447_1111101009548880_9186270975712037966_n.jpg,riceleafbd,0.9906777896740423,1,0.9906777896740423,0.9832973480224609
data\raw\riceleafbd\Brown Spot\311215314_451765910395630_6401476738363950100_n.jpg,riceleafbd,0.7397443367409997,1,0.7397443367409997,0.9895581007003784
data\raw\riceleafbd\Brown Spot\311216422_438794945077183_6633890714686824563_n.jpg,riceleafbd,0.4006331916400992,1,0.4006331916400992,1.0024157762527466
data\raw\riceleafbd\Brown Spot\311238271_3583923715161873_9176656190329904768_n.jpg,riceleafbd,0.22044084064796973,1,0.22044084064796973,0.9890652298927307
data\raw\riceleafbd\Brown Spot\311271897_1056552061707110_5402107187246718929_n.jpg,riceleafbd,0.47309438470728793,1,0.47309438470728793,1.0132367610931396
data\raw\riceleafbd\Brown Spot\311277018_1953567501515058_7969272057765421987_n.jpg,riceleafbd,0.41522789229518386,1,0.41522789229518386,0.9954537749290466
data\raw\riceleafbd\Brown Spot\311285716_1159560954663132_2971789968105334662_n.jpg,riceleafbd,0.3261160394906281,1,0.3261160394906281,1.0203707218170166
data\raw\riceleafbd\Brown Spot\311296765_978416633114600_8053663257899152685_n.jpg,riceleafbd,0.2573308797756747,1,0.2573308797756747,0.9978697299957275
data\raw\riceleafbd\Brown Spot\311300529_496557825753120_7006532035661778892_n.jpg,riceleafbd,0.2098393957919405,1,0.2098393957919405,0.9932610988616943
data\raw\riceleafbd\Brown Spot\311316953_1222914088643370_3433756191131106554_n.jpg,riceleafbd,0.23125762317634713,1,0.23125762317634713,0.9949066042900085
data\raw\riceleafbd\Brown Spot\311330755_540922951205269_9047410166727285240_n.jpg,riceleafbd,0.2913025036209394,1,0.2913025036209394,1.004925012588501
data\raw\riceleafbd\Brown Spot\311377246_810766993317222_9100351975254516487_n.jpg,riceleafbd,0.2576080025506137,1,0.2576080025506137,1.0058739185333252
data\raw\riceleafbd\Brown Spot\311380503_1351490178930581_846371559059730686_n.jpg,riceleafbd,0.5254848783694938,1,0.5254848783694938,0.9315814971923828
data\raw\riceleafbd\Brown Spot\311386232_685870439447238_1373729858025101687_n.jpg,riceleafbd,0.2941866970319578,1,0.2941866970319578,0.9872008562088013
data\raw\riceleafbd\Brown Spot\311396297_829005278365176_1374891973416584192_n.jpg,riceleafbd,0.4483530415555075,1,0.4483530415555075,0.968269944190979
data\raw\riceleafbd\Brown Spot\311406569_1095409827827436_6560628508321962026_n.jpg,riceleafbd,0.0031498068766142983,1,0.0031498068766142983,0.8465442657470703
data\raw\riceleafbd\Brown Spot\311408901_519141103418762_4335388543255097599_n.jpg,riceleafbd,0.41103303571428573,1,0.41103303571428573,0.9921495914459229
data\raw\riceleafbd\Brown Spot\311416513_1109471589709308_8180735797175148639_n.jpg,riceleafbd,0.3032770848618244,1,0.3032770848618244,1.0013606548309326
data\raw\riceleafbd\Brown Spot\311417279_802982790934579_6928591112788404232_n.jpg,riceleafbd,0.9943198351563135,1,0.9943198351563135,0.9737570285797119
data\raw\riceleafbd\Brown Spot\311428112_1137683283546380_8377865949876745685_n.jpg,riceleafbd,0.21184350628795073,1,0.21184350628795073,1.0042134523391724
data\raw\riceleafbd\Brown Spot\311431730_432763282267257_5061788090332940654_n.jpg,riceleafbd,0.31863842259525715,1,0.31863842259525715,1.0090272426605225
data\raw\riceleafbd\Brown Spot\311453915_3375316629450850_968877061441042640_n.jpg,riceleafbd,0.294670578168928,1,0.294670578168928,0.9869328141212463
data\raw\riceleafbd\Brown Spot\311462290_1523806308136409_1620723249680699873_n.jpg,riceleafbd,0.34635012174804564,1,0.34635012174804564,0.9843027591705322
data\raw\riceleafbd\Brown Spot\311486043_1306022510155226_6152244108715750966_n.jpg,riceleafbd,0.3793607582173825,1,0.3793607582173825,1.0111279487609863
data\raw\riceleafbd\Brown Spot\311486043_851216852725879_4856467563986000375_n.jpg,riceleafbd,0.32743621729187083,1,0.32743621729187083,0.9880466461181641
data\raw\riceleafbd\Brown Spot\311869507_654707029438611_4227447126501839018_n.jpg,riceleafbd,0.5050272783156601,1,0.5050272783156601,0.9875094294548035
data\raw\riceleafbd\Brown Spot\311873170_1292561338206591_2970536920858156407_n.jpg,riceleafbd,0.40297549146700423,1,0.40297549146700423,1.0066746473312378
data\raw\riceleafbd\Brown Spot\311922711_653462639606123_2554408956699866739_n.jpg,riceleafbd,0.5061557973678406,1,0.5061557973678406,0.9939104318618774
data\raw\riceleafbd\Brown Spot\311953561_412065494318391_2659692527148639224_n.jpg,riceleafbd,0.01005184019807598,1,0.01005184019807598,0.9623723030090332
data\raw\riceleafbd\Brown Spot\311966500_1218844282308245_2136710182395461767_n.jpg,riceleafbd,0.2580685815322687,1,0.2580685815322687,1.0138514041900635
data\raw\riceleafbd\Brown Spot\311977195_1310726413011036_3359377035045024594_n.jpg,riceleafbd,0.4352363040123457,1,0.4352363040123457,0.9961607456207275
data\raw\riceleafbd\Brown Spot\311977195_1557255631363450_3642511899748077977_n.jpg,riceleafbd,0.2977409254556395,1,0.2977409254556395,1.007741093635559
data\raw\riceleafbd\Brown Spot\311982221_1269766160475674_6749695651504417821_n.jpg,riceleafbd,0.266610725308642,1,0.266610725308642,1.008575677871704
data\raw\riceleafbd\Brown Spot\311994477_808004087120124_4789279673069325208_n.jpg,riceleafbd,0.0027763373952121684,1,0.0027763373952121684,0.9643956422805786
data\raw\riceleafbd\Brown Spot\312016287_5257096791062384_969213634235200911_n.jpg,riceleafbd,0.5761896576281009,1,0.5761896576281009,0.9946664571762085
data\raw\riceleafbd\Brown Spot\312109407_1220699645455560_2742647944434764488_n.jpg,riceleafbd,0.6291459603741238,1,0.6291459603741238,0.9808520078659058
data\raw\riceleafbd\Brown Spot\312112038_3412358252419684_455379211809313426_n.jpg,riceleafbd,0.3827356941475354,1,0.3827356941475354,0.9950829148292542
data\raw\riceleafbd\Brown Spot\312122856_1167298270561140_2414166199220239812_n.jpg,riceleafbd,0.2755470387840671,1,0.2755470387840671,0.9876017570495605
data\raw\riceleafbd\Brown Spot\312127844_572747297942794_8506920159216579211_n.jpg,riceleafbd,0.5168867603861744,1,0.5168867603861744,1.0096927881240845
data\raw\riceleafbd\Brown Spot\312149269_1304740540260222_2269084485641565875_n.jpg,riceleafbd,0.6237455483760902,1,0.6237455483760902,0.9920370578765869
data\raw\riceleafbd\Brown Spot\312168694_869198991062369_2282186203934686543_n.jpg,riceleafbd,0.4508778247951742,1,0.4508778247951742,1.0085546970367432
data\raw\riceleafbd\Brown Spot\312182903_888814375834945_724937048690758269_n.jpg,riceleafbd,0.27946259985475674,1,0.27946259985475674,0.9708022475242615
data\raw\riceleafbd\Brown Spot\312200158_2052677011592758_4127150590826511509_n.jpg,riceleafbd,0.34452992930690024,1,0.34452992930690024,0.9924956560134888
data\raw\riceleafbd\Brown Spot\312207002_2741301756002006_8386953099903781042_n.jpg,riceleafbd,0.44014324618736383,1,0.44014324618736383,0.9975498914718628
data\raw\riceleafbd\Brown Spot\312216426_427424412918302_4487343712450077075_n.jpg,riceleafbd,0.0027736131934032984,1,0.0027736131934032984,0.9468604326248169
data\raw\riceleafbd\Brown Spot\312217600_2173196119533853_7591157869470821724_n.jpg,riceleafbd,0.18952289094650207,1,0.18952289094650207,1.0070937871932983
data\raw\riceleafbd\Brown Spot\312250047_1501595143682656_6875401553277024264_n.jpg,riceleafbd,0.007996909524504794,1,0.007996909524504794,0.966532289981842
data\raw\riceleafbd\Brown Spot\312285453_1846453892358024_562901013174433459_n.jpg,riceleafbd,0.0027095990900174367,1,0.0027095990900174367,0.8970624208450317
data\raw\riceleafbd\Brown Spot\312316744_578052897456678_8878432331654448719_n.jpg,riceleafbd,0.20464299869769548,1,0.20464299869769548,1.0154626369476318
data\raw\riceleafbd\Brown Spot\312326382_3211361932446366_6682615499917169209_n.jpg,riceleafbd,0.42807217227601047,1,0.42807217227601047,1.0074666738510132
data\raw\riceleafbd\Brown Spot\312411158_398111535753549_7820183711646867822_n.jpg,riceleafbd,0.3566335071022048,1,0.3566335071022048,0.9986101388931274
data\raw\riceleafbd\Brown Spot\312415299_824724295458341_4435560014065582603_n.jpg,riceleafbd,0.9916524839938406,1,0.9916524839938406,0.923988938331604
data\raw\riceleafbd\Brown Spot\312418780_528454468732938_8639071520617950282_n.jpg,riceleafbd,0.0009993849938499384,1,0.0009993849938499384,0.9450535774230957
data\raw\riceleafbd\Brown Spot\312450370_1200425843914858_2691683223786668142_n.jpg,riceleafbd,0.3316863672182821,1,0.3316863672182821,0.9815685749053955
data\raw\riceleafbd\Brown Spot\312462597_1340965113373984_7107727838575005015_n.jpg,riceleafbd,0.16142723214285715,1,0.16142723214285715,0.9979429841041565
data\raw\riceleafbd\Brown Spot\312468370_467936182144882_9198694886679060052_n.jpg,riceleafbd,0.4517868123551393,1,0.4517868123551393,0.9940091967582703
data\raw\riceleafbd\Brown Spot\312468839_1155393468739536_7446444415184539186_n.jpg,riceleafbd,0.6804858322177599,1,0.6804858322177599,0.9430950880050659
data\raw\riceleafbd\Brown Spot\312468839_883410106373406_7427785833496039760_n.jpg,riceleafbd,0.125609126984127,1,0.125609126984127,1.0056833028793335
data\raw\riceleafbd\Brown Spot\312473726_1347140749453800_8586112422622010727_n.jpg,riceleafbd,0.5465136876006441,1,0.5465136876006441,0.9908177256584167
data\raw\riceleafbd\Brown Spot\312483884_1135763497066114_1872967696229782204_n.jpg,riceleafbd,0.28081366743136943,1,0.28081366743136943,0.9083245992660522
data\raw\riceleafbd\Brown Spot\312491989_1463091247434685_6471606596499252519_n.jpg,riceleafbd,0.5457154896511592,1,0.5457154896511592,0.9899125099182129
data\raw\riceleafbd\Brown Spot\312493995_518891206821158_2451505034306284224_n.jpg,riceleafbd,0.00891332304526749,1,0.00891332304526749,0.973173201084137
data\raw\riceleafbd\Brown Spot\312503446_540164490875263_2001101002353738981_n.jpg,riceleafbd,0.2625638392857143,1,0.2625638392857143,1.0050158500671387
data\raw\riceleafbd\Brown Spot\312503446_666739771742720_6762388731615910390_n.jpg,riceleafbd,0.43193631171835467,1,0.43193631171835467,0.9876121282577515
data\raw\riceleafbd\Brown Spot\312507714_625422329328078_3227556915707526033_n.jpg,riceleafbd,0.6330128205128205,1,0.6330128205128205,0.9902187585830688
data\raw\riceleafbd\Brown Spot\312508600_850099849677212_4932547305293176252_n.jpg,riceleafbd,0.8170310442374287,1,0.8170310442374287,0.9943838119506836
data\raw\riceleafbd\Brown Spot\312542524_535800327990654_1398698022178015049_n.jpg,riceleafbd,0.04141919136878814,1,0.04141919136878814,0.9492923617362976
data\raw\riceleafbd\Brown Spot\312543158_1535564896911975_8790435692373126595_n.jpg,riceleafbd,0.1951384086368526,1,0.1951384086368526,0.9985582828521729
data\raw\riceleafbd\Brown Spot\312568870_539931711306532_4791649090066758558_n.jpg,riceleafbd,0.39015412314023423,1,0.39015412314023423,1.0081512928009033
data\raw\riceleafbd\Brown Spot\312599184_5789777247745082_6383773596011309887_n.jpg,riceleafbd,0.0039805800236954614,1,0.0039805800236954614,0.9463571310043335
data\raw\riceleafbd\Brown Spot\312605447_859952318778629_4075546059769046499_n.jpg,riceleafbd,0.9866078118188754,1,0.9866078118188754,0.9625345468521118
data\raw\riceleafbd\Brown Spot\312605472_3216861428528922_2417221825122347717_n.jpg,riceleafbd,0.45361526658995016,1,0.45361526658995016,1.0076111555099487
data\raw\riceleafbd\Brown Spot\312624476_1542725682816824_8317943095646573923_n.jpg,riceleafbd,0.34588788006756754,1,0.34588788006756754,1.0014293193817139
data\raw\riceleafbd\Brown Spot\312626918_1064003364271971_6918153625436859637_n (1).jpg,riceleafbd,0.3372257777777778,1,0.3372257777777778,0.9801177978515625
data\raw\riceleafbd\Brown Spot\312626918_1064003364271971_6918153625436859637_n.jpg,riceleafbd,0.3372257777777778,1,0.3372257777777778,0.9801177978515625
data\raw\riceleafbd\Brown Spot\312650022_1590933194698091_8842488122149296381_n.jpg,riceleafbd,0.007701066762555436,1,0.007701066762555436,0.9649244546890259
data\raw\riceleafbd\Brown Spot\312656423_1886260965042253_4104566990259317701_n.jpg,riceleafbd,0.9913308459362925,1,0.9913308459362925,1.0072153806686401
data\raw\riceleafbd\Brown Spot\312657031_3058400534452532_1328461594379077604_n.jpg,riceleafbd,0.41626774166456704,1,0.41626774166456704,0.9914678931236267
data\raw\riceleafbd\Brown Spot\312657031_501514062025673_1489350545664885358_n.jpg,riceleafbd,0.9929481947845011,1,0.9929481947845011,0.9952511787414551
data\raw\riceleafbd\Brown Spot\312673622_1400262767178257_3465454752664560964_n.jpg,riceleafbd,0.3891174815618657,1,0.3891174815618657,1.022767424583435
data\raw\riceleafbd\Brown Spot\312673622_804776877418000_5769243431422334528_n.jpg,riceleafbd,0.2944026625172891,1,0.2944026625172891,0.9819904565811157
data\raw\riceleafbd\Brown Spot\312701781_3203358663309803_8048151636091502591_n.jpg,riceleafbd,0.5146009852216749,1,0.5146009852216749,1.006217360496521
data\raw\riceleafbd\Brown Spot\312704681_1564966897290914_2672687311402357149_n.jpg,riceleafbd,0.25871202663337495,1,0.25871202663337495,1.011919617652893
data\raw\riceleafbd\Brown Spot\312705278_904176174300596_1023886317679089896_n.jpg,riceleafbd,0.9910149007129089,1,0.9910149007129089,0.9707382917404175
data\raw\riceleafbd\Brown Spot\312713315_800827291014467_3360469540928375428_n.jpg,riceleafbd,0.45904653813322904,1,0.45904653813322904,1.007256031036377
data\raw\riceleafbd\Brown Spot\312713631_2630739317057681_4271562754030695868_n.jpg,riceleafbd,0.5035586666666667,1,0.5035586666666667,1.0038477182388306
data\raw\riceleafbd\Brown Spot\312743599_2996132730681639_1015794871523886221_n.jpg,riceleafbd,0.3271024342288047,1,0.3271024342288047,1.011342167854309
data\raw\riceleafbd\Brown Spot\312754257_1461968737658444_7812299738048516497_n.jpg,riceleafbd,0.6324898216253908,1,0.6324898216253908,0.9939615726470947
data\raw\riceleafbd\Brown Spot\312785445_494747079380367_5564936186963074528_n.jpg,riceleafbd,0.0011973180076628352,1,0.0011973180076628352,0.8712800741195679
data\raw\riceleafbd\Brown Spot\312814751_497951362394840_2572588937313993891_n.jpg,riceleafbd,0.3438210366451107,1,0.3438210366451107,1.018990159034729
data\raw\riceleafbd\Brown Spot\312837208_452364840339763_5950782252438415365_n.jpg,riceleafbd,0.1206867525833043,1,0.1206867525833043,1.0043251514434814
data\raw\riceleafbd\Brown Spot\312851479_1584426495351573_7607532617817906551_n.jpg,riceleafbd,0.7582924107142858,1,0.7582924107142858,0.9657076597213745
data\raw\riceleafbd\Brown Spot\312894972_1104945293497646_1918185069297066553_n.jpg,riceleafbd,0.3609625483692648,1,0.3609625483692648,1.002048373222351
data\raw\riceleafbd\Brown Spot\312915611_5393961817379901_3138009470531982446_n.jpg,riceleafbd,0.40323197250280585,1,0.40323197250280585,1.0019396543502808
data\raw\riceleafbd\Brown Spot\312918593_3019054218387911_6260339169932920433_n.jpg,riceleafbd,0.25861043875826034,1,0.25861043875826034,1.009364366531372
data\raw\riceleafbd\Brown Spot\312926107_1174445859865737_8382402113262465598_n.jpg,riceleafbd,0.526881498422379,1,0.526881498422379,0.9452266693115234
data\raw\riceleafbd\Brown Spot\312926591_709349247371085_1561864667575996091_n.jpg,riceleafbd,0.2726282051282051,1,0.2726282051282051,0.9994292259216309
data\raw\riceleafbd\Brown Spot\312960922_525831542403279_2981497864395214871_n.jpg,riceleafbd,0.27216331639790886,1,0.27216331639790886,1.0109659433364868
data\raw\riceleafbd\Brown Spot\312966504_673218164375266_4041043239838845621_n.jpg,riceleafbd,0.26896610632772994,1,0.26896610632772994,1.0045819282531738
data\raw\riceleafbd\Brown Spot\312983874_859760771819001_131939447506262278_n.jpg,riceleafbd,0.19551588673735976,1,0.19551588673735976,1.0036659240722656
data\raw\riceleafbd\Brown Spot\312990612_815521916323792_8011887704274325683_n.jpg,riceleafbd,0.03059542181069959,1,0.03059542181069959,0.9795970320701599
data\raw\riceleafbd\Brown Spot\313008866_496520642436904_2924966479548296923_n.jpg,riceleafbd,0.3576808888888889,1,0.3576808888888889,0.980525016784668
data\raw\riceleafbd\Brown Spot\313013515_449283840610204_7718562001052880566_n.jpg,riceleafbd,0.3534660983735058,1,0.3534660983735058,0.9905710220336914
data\raw\riceleafbd\Brown Spot\313021143_670068854703164_5946638557118877665_n.jpg,riceleafbd,0.42835661425647253,1,0.42835661425647253,0.9965605735778809
data\raw\riceleafbd\Brown Spot\313026176_2993191530826747_2009825573964015015_n.jpg,riceleafbd,0.23685123508187622,1,0.23685123508187622,0.9965564012527466
data\raw\riceleafbd\Brown Spot\313037588_1389630804901347_61214276780093632_n.jpg,riceleafbd,0.33569688109161794,1,0.33569688109161794,1.0072863101959229
data\raw\riceleafbd\Brown Spot\313044741_940161667365135_8176943767780723505_n.jpg,riceleafbd,0.15158388899275047,1,0.15158388899275047,1.002178430557251
data\raw\riceleafbd\Brown Spot\313079003_681191920262202_6988357429358526175_n.jpg,riceleafbd,0.3409242505842651,1,0.3409242505842651,1.0110973119735718
data\raw\riceleafbd\Brown Spot\313088562_5276220615823216_3949357152659744167_n.jpg,riceleafbd,0.28946004113061363,1,0.28946004113061363,0.9950751066207886
data\raw\riceleafbd\Brown Spot\313100040_2997063293772408_2121424917163754721_n.jpg,riceleafbd,0.3717108321710832,1,0.3717108321710832,1.0166237354278564
