image_path,dataset,foreground_fraction,n_components,largest_component_fraction
data\raw\brri_rice_disease_pest\Healthy\HL_501.jpg,brri_rice_disease_pest,0.07528738793966164,1,0.07528738793966164
data\raw\brri_rice_disease_pest\Healthy\HL_502.jpg,brri_rice_disease_pest,0.1010823637995563,1,0.1010823637995563
data\raw\brri_rice_disease_pest\Healthy\HL_503.jpg,brri_rice_disease_pest,0.19516101034733865,1,0.19516101034733865
data\raw\brri_rice_disease_pest\Healthy\HL_504.jpg,brri_rice_disease_pest,0.1475829395925418,1,0.1475829395925418
data\raw\brri_rice_disease_pest\Healthy\HL_505.jpg,brri_rice_disease_pest,0.3220683246117631,1,0.3220683246117631
data\raw\brri_rice_disease_pest\Healthy\HL_506.jpg,brri_rice_disease_pest,0.3390026185879524,1,0.3390026185879524
data\raw\brri_rice_disease_pest\Healthy\HL_507.jpg,brri_rice_disease_pest,0.19734484284238513,1,0.19734484284238513
data\raw\brri_rice_disease_pest\Healthy\HL_508.jpg,brri_rice_disease_pest,0.08961042947382682,1,0.08961042947382682
data\raw\brri_rice_disease_pest\Healthy\HL_509.jpg,brri_rice_disease_pest,0.12661835932869311,1,0.12661835932869311
data\raw\brri_rice_disease_pest\Healthy\HL_51.jpg,brri_rice_disease_pest,0.15426489017595557,1,0.15426489017595557
data\raw\brri_rice_disease_pest\Healthy\HL_510.jpg,brri_rice_disease_pest,0.17374526875984353,1,0.17374526875984353
data\raw\brri_rice_disease_pest\Healthy\HL_511.jpg,brri_rice_disease_pest,0.1994498213348236,1,0.1994498213348236
data\raw\brri_rice_disease_pest\Healthy\HL_512.jpg,brri_rice_disease_pest,0.048144,1,0.048144
data\raw\brri_rice_disease_pest\Healthy\HL_513.jpg,brri_rice_disease_pest,0.12330569738691595,1,0.12330569738691595
data\raw\brri_rice_disease_pest\Healthy\HL_514.jpg,brri_rice_disease_pest,0.32454111204254094,1,0.32454111204254094
data\raw\brri_rice_disease_pest\Healthy\HL_515.jpg,brri_rice_disease_pest,0.031653266778438244,1,0.031653266778438244
data\raw\brri_rice_disease_pest\Healthy\HL_516.jpg,brri_rice_disease_pest,0.2790897178614371,1,0.2790897178614371
data\raw\brri_rice_disease_pest\Healthy\HL_517.jpg,brri_rice_disease_pest,0.2872601038967637,1,0.2872601038967637
data\raw\brri_rice_disease_pest\Healthy\HL_518.jpg,brri_rice_disease_pest,0.2928338646717133,1,0.2928338646717133
data\raw\brri_rice_disease_pest\Healthy\HL_519.jpg,brri_rice_disease_pest,0.3328017303425968,1,0.3328017303425968
data\raw\brri_rice_disease_pest\Healthy\HL_52.jpg,brri_rice_disease_pest,0.22988958322748904,1,0.22988958322748904
data\raw\brri_rice_disease_pest\Healthy\HL_520.jpg,brri_rice_disease_pest,0.2709513497264983,1,0.2709513497264983
data\raw\brri_rice_disease_pest\Healthy\HL_521.jpg,brri_rice_disease_pest,0.26108031042015956,1,0.26108031042015956
data\raw\brri_rice_disease_pest\Healthy\HL_522.jpg,brri_rice_disease_pest,0.22253155218547307,1,0.22253155218547307
data\raw\brri_rice_disease_pest\Healthy\HL_523.jpg,brri_rice_disease_pest,0.08007244444444445,1,0.08007244444444445
data\raw\brri_rice_disease_pest\Healthy\HL_524.jpg,brri_rice_disease_pest,0.0655618109536148,1,0.0655618109536148
data\raw\brri_rice_disease_pest\Healthy\HL_525.jpg,brri_rice_disease_pest,0.21553577325610934,1,0.21553577325610934
data\raw\brri_rice_disease_pest\Healthy\HL_526.jpg,brri_rice_disease_pest,0.24852188436722045,1,0.24852188436722045
data\raw\brri_rice_disease_pest\Healthy\HL_527.jpg,brri_rice_disease_pest,0.1977179439956646,1,0.1977179439956646
data\raw\brri_rice_disease_pest\Healthy\HL_528.jpg,brri_rice_disease_pest,0.14963843587529002,1,0.14963843587529002
data\raw\brri_rice_disease_pest\Healthy\HL_529.jpg,brri_rice_disease_pest,0.1822218094294569,1,0.1822218094294569
data\raw\brri_rice_disease_pest\Healthy\HL_53.jpg,brri_rice_disease_pest,0.15022650426988277,1,0.15022650426988277
data\raw\brri_rice_disease_pest\Healthy\HL_530.jpg,brri_rice_disease_pest,0.1892591322461007,1,0.1892591322461007
data\raw\brri_rice_disease_pest\Healthy\HL_531.jpg,brri_rice_disease_pest,0.2054318764924046,1,0.2054318764924046
data\raw\brri_rice_disease_pest\Healthy\HL_532.jpg,brri_rice_disease_pest,0.30311505063591254,1,0.30311505063591254
data\raw\brri_rice_disease_pest\Healthy\HL_533.jpg,brri_rice_disease_pest,0.17622096690883843,1,0.17622096690883843
data\raw\brri_rice_disease_pest\Healthy\HL_534.jpg,brri_rice_disease_pest,0.1505240880455215,1,0.1505240880455215
data\raw\brri_rice_disease_pest\Healthy\HL_535.jpg,brri_rice_disease_pest,0.17149157902758727,1,0.17149157902758727
data\raw\brri_rice_disease_pest\Healthy\HL_536.jpg,brri_rice_disease_pest,0.15404870319565106,1,0.15404870319565106
data\raw\brri_rice_disease_pest\Healthy\HL_537.jpg,brri_rice_disease_pest,0.19124397745939814,1,0.19124397745939814
data\raw\brri_rice_disease_pest\Healthy\HL_538.jpg,brri_rice_disease_pest,0.18297727311216108,1,0.18297727311216108
data\raw\brri_rice_disease_pest\Healthy\HL_539.jpg,brri_rice_disease_pest,0.192892237802503,1,0.192892237802503
data\raw\brri_rice_disease_pest\Healthy\HL_54.jpg,brri_rice_disease_pest,0.22726414452420646,1,0.22726414452420646
data\raw\brri_rice_disease_pest\Healthy\HL_540.jpg,brri_rice_disease_pest,0.1045887208081424,1,0.1045887208081424
data\raw\brri_rice_disease_pest\Healthy\HL_541.jpg,brri_rice_disease_pest,0.2658779678741384,1,0.2658779678741384
data\raw\brri_rice_disease_pest\Healthy\HL_542.jpg,brri_rice_disease_pest,0.17984798641805957,1,0.17984798641805957
data\raw\brri_rice_disease_pest\Healthy\HL_543.jpg,brri_rice_disease_pest,0.18430535445138782,1,0.18430535445138782
data\raw\brri_rice_disease_pest\Healthy\HL_544.jpg,brri_rice_disease_pest,0.19009292070991887,1,0.19009292070991887
data\raw\brri_rice_disease_pest\Healthy\HL_545.jpg,brri_rice_disease_pest,0.1517880276073995,1,0.1517880276073995
data\raw\brri_rice_disease_pest\Healthy\HL_546.jpg,brri_rice_disease_pest,0.16054092787346103,1,0.16054092787346103
data\raw\brri_rice_disease_pest\Healthy\HL_547.jpg,brri_rice_disease_pest,0.21955759199986452,1,0.21955759199986452
data\raw\brri_rice_disease_pest\Healthy\HL_548.jpg,brri_rice_disease_pest,0.19736098409795255,1,0.19736098409795255
data\raw\brri_rice_disease_pest\Healthy\HL_549.jpg,brri_rice_disease_pest,0.2683044484241901,1,0.2683044484241901
data\raw\brri_rice_disease_pest\Healthy\HL_55.jpg,brri_rice_disease_pest,0.09513193611894098,1,0.09513193611894098
data\raw\brri_rice_disease_pest\Healthy\HL_550.jpg,brri_rice_disease_pest,0.21172140933800743,1,0.21172140933800743
data\raw\brri_rice_disease_pest\Healthy\HL_551.jpg,brri_rice_disease_pest,0.18118850446239565,1,0.18118850446239565
data\raw\brri_rice_disease_pest\Healthy\HL_552.jpg,brri_rice_disease_pest,0.5937659160550727,1,0.5937659160550727
data\raw\brri_rice_disease_pest\Healthy\HL_553.jpg,brri_rice_disease_pest,0.21362422521973276,1,0.21362422521973276
data\raw\brri_rice_disease_pest\Healthy\HL_554.jpg,brri_rice_disease_pest,0.26942613338075155,1,0.26942613338075155
data\raw\brri_rice_disease_pest\Healthy\HL_555.jpg,brri_rice_disease_pest,0.13457070610848618,1,0.13457070610848618
data\raw\brri_rice_disease_pest\Healthy\HL_556.jpg,brri_rice_disease_pest,0.25628662212738573,1,0.25628662212738573
data\raw\brri_rice_disease_pest\Healthy\HL_557.jpg,brri_rice_disease_pest,0.19172615358835024,1,0.19172615358835024
data\raw\brri_rice_disease_pest\Healthy\HL_558.jpg,brri_rice_disease_pest,0.15720709707192332,1,0.15720709707192332
data\raw\brri_rice_disease_pest\Healthy\HL_559.jpg,brri_rice_disease_pest,0.28809627385730496,1,0.28809627385730496
data\raw\brri_rice_disease_pest\Healthy\HL_56.jpg,brri_rice_disease_pest,0.22165277989466375,1,0.22165277989466375
data\raw\brri_rice_disease_pest\Healthy\HL_560.jpg,brri_rice_disease_pest,0.27521317041778864,1,0.27521317041778864
data\raw\brri_rice_disease_pest\Healthy\HL_561.jpg,brri_rice_disease_pest,0.3132155074599062,1,0.3132155074599062
data\raw\brri_rice_disease_pest\Healthy\HL_562.jpg,brri_rice_disease_pest,0.19982480177893577,1,0.19982480177893577
data\raw\brri_rice_disease_pest\Healthy\HL_563.jpg,brri_rice_disease_pest,0.12026108072080259,1,0.12026108072080259
data\raw\brri_rice_disease_pest\Healthy\HL_564.jpg,brri_rice_disease_pest,0.18403899283484199,1,0.18403899283484199
data\raw\brri_rice_disease_pest\Healthy\HL_565.jpg,brri_rice_disease_pest,0.27080613642999934,1,0.27080613642999934
data\raw\brri_rice_disease_pest\Healthy\HL_566.jpg,brri_rice_disease_pest,0.09971154386738802,1,0.09971154386738802
data\raw\brri_rice_disease_pest\Healthy\HL_567.jpg,brri_rice_disease_pest,0.1031309608009052,1,0.1031309608009052
data\raw\brri_rice_disease_pest\Healthy\HL_568.jpg,brri_rice_disease_pest,0.22541276819639627,1,0.22541276819639627
data\raw\brri_rice_disease_pest\Healthy\HL_569.jpg,brri_rice_disease_pest,0.16833528383859436,1,0.16833528383859436
data\raw\brri_rice_disease_pest\Healthy\HL_57.jpg,brri_rice_disease_pest,0.23208736882329806,1,0.23208736882329806
data\raw\brri_rice_disease_pest\Healthy\HL_570.jpg,brri_rice_disease_pest,0.12620921459932605,1,0.12620921459932605
data\raw\brri_rice_disease_pest\Healthy\HL_571.jpg,brri_rice_disease_pest,0.19282413475454868,1,0.19282413475454868
data\raw\brri_rice_disease_pest\Healthy\HL_572.jpg,brri_rice_disease_pest,0.061526479750778816,1,0.061526479750778816
data\raw\brri_rice_disease_pest\Healthy\HL_573.jpg,brri_rice_disease_pest,0.089304,1,0.089304
data\raw\brri_rice_disease_pest\Healthy\HL_574.jpg,brri_rice_disease_pest,0.08803326981410904,1,0.08803326981410904
data\raw\brri_rice_disease_pest\Healthy\HL_575.jpg,brri_rice_disease_pest,0.09897500060152546,1,0.09897500060152546
data\raw\brri_rice_disease_pest\Healthy\HL_576.jpg,brri_rice_disease_pest,0.12450223254229541,1,0.12450223254229541
data\raw\brri_rice_disease_pest\Healthy\HL_577.jpg,brri_rice_disease_pest,0.11458465638706837,1,0.11458465638706837
data\raw\brri_rice_disease_pest\Healthy\HL_578.jpg,brri_rice_disease_pest,0.11494385227138469,1,0.11494385227138469
data\raw\brri_rice_disease_pest\Healthy\HL_579.jpg,brri_rice_disease_pest,0.142618274408377,1,0.142618274408377
data\raw\brri_rice_disease_pest\Healthy\HL_58.jpg,brri_rice_disease_pest,0.10421085666141679,1,0.10421085666141679
data\raw\brri_rice_disease_pest\Healthy\HL_580.jpg,brri_rice_disease_pest,0.17498699329258116,1,0.17498699329258116
data\raw\brri_rice_disease_pest\Healthy\HL_581.jpg,brri_rice_disease_pest,0.148747745267991,1,0.148747745267991
data\raw\brri_rice_disease_pest\Healthy\HL_582.jpg,brri_rice_disease_pest,0.1647592167011362,1,0.1647592167011362
data\raw\brri_rice_disease_pest\Healthy\HL_583.jpg,brri_rice_disease_pest,0.16215081965824993,1,0.16215081965824993
data\raw\brri_rice_disease_pest\Healthy\HL_584.jpg,brri_rice_disease_pest,0.13732698821605627,1,0.13732698821605627
data\raw\brri_rice_disease_pest\Healthy\HL_585.jpg,brri_rice_disease_pest,0.2120953043235279,1,0.2120953043235279
data\raw\brri_rice_disease_pest\Healthy\HL_586.jpg,brri_rice_disease_pest,0.12475216726724953,1,0.12475216726724953
data\raw\brri_rice_disease_pest\Healthy\HL_587.jpg,brri_rice_disease_pest,0.13213820684523808,1,0.13213820684523808
data\raw\brri_rice_disease_pest\Healthy\HL_588.jpg,brri_rice_disease_pest,0.15940026803484772,1,0.15940026803484772
data\raw\brri_rice_disease_pest\Healthy\HL_589.jpg,brri_rice_disease_pest,0.2542549408118681,1,0.2542549408118681
data\raw\brri_rice_disease_pest\Healthy\HL_59.jpg,brri_rice_disease_pest,0.2335517959660621,1,0.2335517959660621
data\raw\brri_rice_disease_pest\Healthy\HL_590.jpg,brri_rice_disease_pest,0.10453787975900526,1,0.10453787975900526
data\raw\brri_rice_disease_pest\Healthy\HL_591.jpg,brri_rice_disease_pest,0.10312991511844281,1,0.10312991511844281
data\raw\brri_rice_disease_pest\Healthy\HL_592.jpg,brri_rice_disease_pest,0.2073074618079689,1,0.2073074618079689
data\raw\brri_rice_disease_pest\Healthy\HL_593.jpg,brri_rice_disease_pest,0.1864500314901978,1,0.1864500314901978
data\raw\brri_rice_disease_pest\Healthy\HL_594.jpg,brri_rice_disease_pest,0.18798576651867327,1,0.18798576651867327
data\raw\brri_rice_disease_pest\Healthy\HL_595.jpg,brri_rice_disease_pest,0.10900196615360656,1,0.10900196615360656
data\raw\brri_rice_disease_pest\Healthy\HL_596.jpg,brri_rice_disease_pest,0.07577713545095457,1,0.07577713545095457
data\raw\brri_rice_disease_pest\Healthy\HL_597.jpg,brri_rice_disease_pest,0.1371810116162078,1,0.1371810116162078
data\raw\brri_rice_disease_pest\Healthy\HL_598.jpg,brri_rice_disease_pest,0.04478811067871477,1,0.04478811067871477
data\raw\brri_rice_disease_pest\Healthy\HL_599.jpg,brri_rice_disease_pest,0.24251204508120375,1,0.24251204508120375
data\raw\brri_rice_disease_pest\Healthy\HL_6.jpg,brri_rice_disease_pest,0.11187099358974359,1,0.11187099358974359
data\raw\brri_rice_disease_pest\Healthy\HL_60.jpg,brri_rice_disease_pest,0.09575794408751519,1,0.09575794408751519
data\raw\brri_rice_disease_pest\Healthy\HL_600.jpg,brri_rice_disease_pest,0.1412960199037992,1,0.1412960199037992
data\raw\brri_rice_disease_pest\Healthy\HL_601.jpg,brri_rice_disease_pest,0.10180758017492711,1,0.10180758017492711
data\raw\brri_rice_disease_pest\Healthy\HL_602.jpg,brri_rice_disease_pest,0.12635531254645457,1,0.12635531254645457
data\raw\brri_rice_disease_pest\Healthy\HL_603.jpg,brri_rice_disease_pest,0.08209230459873856,1,0.08209230459873856
data\raw\brri_rice_disease_pest\Healthy\HL_61.jpg,brri_rice_disease_pest,0.20885249961896052,1,0.20885249961896052
data\raw\brri_rice_disease_pest\Healthy\HL_62.jpg,brri_rice_disease_pest,0.1955206163525208,1,0.1955206163525208
data\raw\brri_rice_disease_pest\Healthy\HL_63.jpg,brri_rice_disease_pest,0.13753752180392556,1,0.13753752180392556
data\raw\brri_rice_disease_pest\Healthy\HL_64.jpg,brri_rice_disease_pest,0.06596719461802909,1,0.06596719461802909
data\raw\brri_rice_disease_pest\Healthy\HL_65.jpg,brri_rice_disease_pest,0.10247078794847492,1,0.10247078794847492
data\raw\brri_rice_disease_pest\Healthy\HL_66.jpg,brri_rice_disease_pest,0.193442892767024,1,0.193442892767024
data\raw\brri_rice_disease_pest\Healthy\HL_67.jpg,brri_rice_disease_pest,0.26377193093871193,1,0.26377193093871193
data\raw\brri_rice_disease_pest\Healthy\HL_68.jpg,brri_rice_disease_pest,0.11468916769293924,1,0.11468916769293924
data\raw\brri_rice_disease_pest\Healthy\HL_69.jpg,brri_rice_disease_pest,0.15269892377516978,1,0.15269892377516978
data\raw\brri_rice_disease_pest\Healthy\HL_7.jpg,brri_rice_disease_pest,0.12723394614529127,1,0.12723394614529127
data\raw\brri_rice_disease_pest\Healthy\HL_70.jpg,brri_rice_disease_pest,0.11224531273227294,1,0.11224531273227294
data\raw\brri_rice_disease_pest\Healthy\HL_71.jpg,brri_rice_disease_pest,0.08941023709142207,1,0.08941023709142207
data\raw\brri_rice_disease_pest\Healthy\HL_72.jpg,brri_rice_disease_pest,0.12625319649782385,1,0.12625319649782385
data\raw\brri_rice_disease_pest\Healthy\HL_73.jpg,brri_rice_disease_pest,0.11106337915601024,1,0.11106337915601024
data\raw\brri_rice_disease_pest\Healthy\HL_74.jpg,brri_rice_disease_pest,0.19513693076936103,1,0.19513693076936103
data\raw\brri_rice_disease_pest\Healthy\HL_75.jpg,brri_rice_disease_pest,0.12057967747125269,1,0.12057967747125269
data\raw\brri_rice_disease_pest\Healthy\HL_76.jpg,brri_rice_disease_pest,0.21167430862504022,1,0.21167430862504022
data\raw\brri_rice_disease_pest\Healthy\HL_77.jpg,brri_rice_disease_pest,0.14472135450873505,1,0.14472135450873505
data\raw\brri_rice_disease_pest\Healthy\HL_78.jpg,brri_rice_disease_pest,0.14767555335399413,1,0.14767555335399413
data\raw\brri_rice_disease_pest\Healthy\HL_79.jpg,brri_rice_disease_pest,0.22999589258121933,1,0.22999589258121933
data\raw\brri_rice_disease_pest\Healthy\HL_8.jpg,brri_rice_disease_pest,0.14964158864012286,1,0.14964158864012286
data\raw\brri_rice_disease_pest\Healthy\HL_80.jpg,brri_rice_disease_pest,0.153259633948077,1,0.153259633948077
data\raw\brri_rice_disease_pest\Healthy\HL_81.jpg,brri_rice_disease_pest,0.16309891996477502,1,0.16309891996477502
data\raw\brri_rice_disease_pest\Healthy\HL_82.jpg,brri_rice_disease_pest,0.19080895739131906,1,0.19080895739131906
data\raw\brri_rice_disease_pest\Healthy\HL_83.jpg,brri_rice_disease_pest,0.20436681823570255,1,0.20436681823570255
data\raw\brri_rice_disease_pest\Healthy\HL_84.jpg,brri_rice_disease_pest,0.12215185379530581,1,0.12215185379530581
data\raw\brri_rice_disease_pest\Healthy\HL_85.jpg,brri_rice_disease_pest,0.07718,1,0.07718
data\raw\brri_rice_disease_pest\Healthy\HL_86.jpg,brri_rice_disease_pest,0.0833568287342482,1,0.0833568287342482
data\raw\brri_rice_disease_pest\Healthy\HL_87.jpg,brri_rice_disease_pest,0.19509062388863485,1,0.19509062388863485
data\raw\brri_rice_disease_pest\Healthy\HL_88.jpg,brri_rice_disease_pest,0.179668051110095,1,0.179668051110095
data\raw\brri_rice_disease_pest\Healthy\HL_89.jpg,brri_rice_disease_pest,0.22079808718183203,1,0.22079808718183203
data\raw\brri_rice_disease_pest\Healthy\HL_9.jpg,brri_rice_disease_pest,0.1899868118003692,1,0.1899868118003692
data\raw\brri_rice_disease_pest\Healthy\HL_90.jpg,brri_rice_disease_pest,0.24836924215796313,1,0.24836924215796313
data\raw\brri_rice_disease_pest\Healthy\HL_91.jpg,brri_rice_disease_pest,0.12630585403647818,1,0.12630585403647818
data\raw\brri_rice_disease_pest\Healthy\HL_92.jpg,brri_rice_disease_pest,0.1720120683669495,1,0.1720120683669495
data\raw\brri_rice_disease_pest\Healthy\HL_93.jpg,brri_rice_disease_pest,0.1572459948517333,1,0.1572459948517333
data\raw\brri_rice_disease_pest\Healthy\HL_94.jpg,brri_rice_disease_pest,0.1803602728242646,1,0.1803602728242646
data\raw\brri_rice_disease_pest\Healthy\HL_95.jpg,brri_rice_disease_pest,0.0831825052075395,1,0.0831825052075395
data\raw\brri_rice_disease_pest\Healthy\HL_96.jpg,brri_rice_disease_pest,0.2588091563786008,1,0.2588091563786008
data\raw\brri_rice_disease_pest\Healthy\HL_97.jpg,brri_rice_disease_pest,0.20038098655354028,1,0.20038098655354028
data\raw\brri_rice_disease_pest\Healthy\HL_98.jpg,brri_rice_disease_pest,0.24114956434486612,1,0.24114956434486612
data\raw\brri_rice_disease_pest\Healthy\HL_99.jpg,brri_rice_disease_pest,0.24091935299497028,1,0.24091935299497028
data\raw\brri_rice_disease_pest\Insect\I_1.jpg,brri_rice_disease_pest,0.18094321029992042,1,0.18094321029992042
data\raw\brri_rice_disease_pest\Insect\I_10.jpg,brri_rice_disease_pest,0.21529642124710116,1,0.21529642124710116
data\raw\brri_rice_disease_pest\Insect\I_100.jpg,brri_rice_disease_pest,0.166410928472332,1,0.166410928472332
data\raw\brri_rice_disease_pest\Insect\I_101.jpg,brri_rice_disease_pest,0.07946948720554116,1,0.07946948720554116
data\raw\brri_rice_disease_pest\Insect\I_102.jpg,brri_rice_disease_pest,0.15876976343319069,1,0.15876976343319069
data\raw\brri_rice_disease_pest\Insect\I_103.jpg,brri_rice_disease_pest,0.086344,1,0.086344
data\raw\brri_rice_disease_pest\Insect\I_104.jpg,brri_rice_disease_pest,0.09934244808916916,1,0.09934244808916916
data\raw\brri_rice_disease_pest\Insect\I_105.jpg,brri_rice_disease_pest,0.052424,1,0.052424
data\raw\brri_rice_disease_pest\Insect\I_106.jpg,brri_rice_disease_pest,0.22375114311842706,1,0.22375114311842706
data\raw\brri_rice_disease_pest\Insect\I_107.jpg,brri_rice_disease_pest,0.09516910743619705,1,0.09516910743619705
data\raw\brri_rice_disease_pest\Insect\I_108.jpg,brri_rice_disease_pest,0.104172,1,0.104172
data\raw\brri_rice_disease_pest\Insect\I_109.jpg,brri_rice_disease_pest,0.15866827761689445,1,0.15866827761689445
data\raw\brri_rice_disease_pest\Insect\I_11.jpg,brri_rice_disease_pest,0.09635003502227923,1,0.09635003502227923
data\raw\brri_rice_disease_pest\Insect\I_110.jpg,brri_rice_disease_pest,0.11064,1,0.11064
data\raw\brri_rice_disease_pest\Insect\I_111.jpg,brri_rice_disease_pest,0.08624529609044103,1,0.08624529609044103
data\raw\brri_rice_disease_pest\Insect\I_112.jpg,brri_rice_disease_pest,0.05654361208487866,1,0.05654361208487866
